station_id,STATE_UT,DISTRICT,GAVI,GAVI_forecast_1y,GAVI_forecast_3y,FUTURE_ALERT_1y,FUTURE_ALERT_3y
Punjab_30.4811_74.8383,Punjab,Faridkot,12.50000000000001,2.777777777777768,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.7_85.3053,Jharkhand,Hazaribagh,4.687500000000011,3.645833333333348,1.5625000000000222,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.8333_84.7958,Jharkhand,Latehar,30.43478260869563,28.019323671497574,23.188405797101453,STABLE,FUTURE_CRITICAL
Punjab_30.525_75.9,Punjab,Malerkotla,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.5228_75.5592,Punjab,Barnala,11.403508771929804,1.5594541910331383,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.5519_74.7542,Punjab,Faridkot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.5708_74.8667,Punjab,Faridkot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.7503_86.1336,Jharkhand,Bokaro,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.2786_78.8342,Uttarakhand,Udam Singh Nagar,18.367346938775487,9.297052154195018,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.0931_91.5472,Assam,Kamrup,25.92592592592593,19.444444444444454,6.481481481481477,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.5833_74.8333,Punjab,Faridkot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.7275_85.4864,Jharkhand,Ramgarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.7458_84.4083,Jharkhand,Latehar,22.64150943396227,20.75471698113208,16.981132075471706,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.5_76.425,Punjab,Fatehgarh Sahib,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.6083_74.8656,Punjab,Faridkot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.6056_76.4208,Punjab,Fatehgarh Sahib,37.5,27.083333333333304,6.25,EARLY_DEPLETION_WARNING,FUTURE_CRITICAL
Punjab_30.6014_74.3889,Punjab,Ferozepur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.6108_75.1831,Punjab,Moga,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.6178_75.0772,Punjab,Moga,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.6125_85.4917,Jharkhand,Ramgarh,15.789473684210531,14.802631578947366,12.828947368421051,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.6431_85.4403,Jharkhand,Ramgarh,2.564102564102555,1.098901098901095,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.6861_85.45,Jharkhand,Ramgarh,12.49999999999999,11.805555555555546,10.416666666666663,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.6275_74.3103,Punjab,Ferozepur,3.8461538461538325,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.625_76.6958,Punjab,S.A.S Nagar,27.77777777777778,19.753086419753064,3.703703703703687,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.6661_74.8586,Punjab,Faridkot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.5339_84.8478,Jharkhand,Lohardaga,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.6741_82.4487,Andhra Pradesh,Anakapalli,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.69_74.7906,Punjab,Faridkot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.7019_76.2186,Punjab,Ludhiana,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.5967_78.0097,Uttarakhand,Haridwar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.4211_84.7808,Jharkhand,Lohardaga,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.5142_84.6711,Jharkhand,Lohardaga,22.72727272727273,12.272727272727291,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,10.52631578947365,0.5847953216373991,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.7389_74.4792,Punjab,Faridkot,21.42857142857142,18.571428571428562,12.857142857142833,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.7375_75.8417,Punjab,Ludhiana,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.7394_74.8622,Punjab,Faridkot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_22.7861_85.8333,Jharkhand,Saraikela Kharsawan,24.13793103448276,20.25862068965518,12.49999999999999,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_22.8583_86.0583,Jharkhand,Saraikela Kharsawan,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_23.2694_84.5533,Jharkhand,Gumla,22.857142857142875,16.42857142857146,3.571428571428592,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.7_76.5375,Punjab,Fatehgarh Sahib,50.00000000000006,40.00000000000005,20.000000000000018,EARLY_DEPLETION_WARNING,FUTURE_CRITICAL
Punjab_30.8167_74.3806,Punjab,Ferozepur,20.68965517241378,10.775862068965514,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.8239_75.0264,Punjab,Moga,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.6092_82.9778,Andhra Pradesh,Anakapalli,15.789473684210531,9.161793372319682,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_22.7536_85.8508,Jharkhand,Saraikela Kharsawan,10.63829787234043,9.57446808510637,7.4468085106382915,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.8_76.0208,Punjab,Ludhiana,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.8833_76.2,Punjab,Ludhiana,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_30.9028_75.8111,Punjab,Ludhiana,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_22.6625_85.6375,Jharkhand,West Singhbhum,19.444444444444454,14.236111111111116,3.819444444444453,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.7097_77.9639,Uttarakhand,Haridwar,23.076923076923062,24.99999999999998,28.84615384615381,FUTURE_CRITICAL,STABLE
Punjab_31.0292_75.7931,Punjab,Jalandhar,7.407407407407374,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.0167_76.1639,Punjab,Shahid Bhagat Singh Nagar Nawanshahr,15.384615384615397,11.11111111111114,2.564102564102555,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.0417_76.5333,Punjab,Rupnagar,31.57894736842104,28.07017543859649,21.052631578947345,STABLE,FUTURE_CRITICAL
Andhra Pradesh_17.5029_82.7941,Andhra Pradesh,Visakhapatnam,8.333333333333337,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.4633_82.0271,Andhra Pradesh,Alluri Sitharama Raju,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_22.5272_84.8728,Jharkhand,Simdega,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_22.5083_86.5528,Jharkhand,East Singhbum,3.48837209302324,0.3875968992247847,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.0_75.1506,Punjab,Moga,20.689655172413822,12.260536398467503,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.1583_75.6167,Punjab,Jalandhar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.1431_76.1783,Punjab,Hoshiarpur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_33.2364_74.3688,Jammu and Kashmir,Rajouri,10.000000000000009,11.428571428571432,14.285714285714324,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_33.1844_74.1391,Jammu and Kashmir,Rajouri,16.666666666666664,12.962962962962955,5.555555555555558,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_33.2812_74.3181,Jammu and Kashmir,Rajouri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_22.2617_85.7358,Jharkhand,West Singhbhum,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jharkhand_22.4833_86.7181,Jharkhand,East Singhbum,18.571428571428537,15.238095238095184,8.571428571428541,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.15_74.6333,Punjab,Tarn Taran,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.2292_75.7792,Punjab,Kapurthala,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.2083_76.4167,Punjab,Rupnagar,15.909090909090896,8.238636363636342,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.25_74.8417,Punjab,Tarn Taran,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.8031_78.2117,Uttarakhand,Haridwar,15.957446808510634,7.919621749408979,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_33.2404_74.0472,Jammu and Kashmir,Rajouri,9.090909090909062,3.4090909090908728,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.2625_75.4917,Punjab,Jalandhar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.25_76.05,Punjab,Hoshiarpur,18.461538461538453,12.478632478632456,0.5128205128204888,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.2778_74.7,Punjab,Tarn Taran,14.285714285714313,2.0408163265306034,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.3306_76.4,Punjab,Rupnagar,36.66666666666666,29.629629629629616,15.555555555555534,STABLE,FUTURE_CRITICAL
Punjab_31.3694_75.3806,Punjab,Kapurthala,3.9999999999999813,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.3653_75.1444,Punjab,Tarn Taran,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.8075_77.7758,Uttarakhand,Haridwar,9.090909090909062,3.535353535353525,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_33.1226_74.2179,Jammu and Kashmir,Rajouri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_33.1554_74.2251,Jammu and Kashmir,Rajouri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.4222_75.7083,Punjab,Jalandhar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.4361_75.4986,Punjab,Jalandhar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.5167_74.7,Punjab,Tarn Taran,2.0408163265306034,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_33.0974_74.265,Jammu and Kashmir,Rajouri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.7775_78.1689,Uttarakhand,Haridwar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.2_82.1018,Andhra Pradesh,Kakinada,31.944444444444432,23.43749999999998,6.423611111111094,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.2653_81.8475,Andhra Pradesh,East GodavariGokavaram,4.34782608695653,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.5667_75.0333,Punjab,Amritsar,23.529411764705934,20.26143790849676,13.725490196078482,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.6028_75.65,Punjab,Jalandhar,17.142857142857082,7.936507936507853,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.5708_75.5711,Punjab,Kapurthala,17.14285714285714,15.523809523809518,12.285714285714278,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.8744_77.8,Uttarakhand,Haridwar,33.89830508474577,28.060263653483986,16.38418079096042,STABLE,FUTURE_CRITICAL
Jammu and Kashmir_32.8752_74.7526,Jammu and Kashmir,Jammu,37.50000000000006,29.687500000000068,14.062500000000078,STABLE,FUTURE_CRITICAL
Uttarakhand_29.8072_78.1389,Uttarakhand,Haridwar,34.78260869565217,29.4685990338164,18.840579710144944,STABLE,FUTURE_CRITICAL
Telangana_17.6672_79.8018,Telangana,Mahabubabad,33.333333333333336,19.999999999999996,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.6042_75.5878,Punjab,Kapurthala,28.767123287671204,19.863013698630105,2.054794520547931,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.75_75.7417,Punjab,Hoshiarpur,24.390243902439025,14.939024390243915,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.7167_74.6667,Punjab,Amritsar,8.108108108108125,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_16.1193_79.6506,Andhra Pradesh,Palnadu,30.23255813953488,24.8062015503876,13.953488372093014,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_16.0966_80.7732,Andhra Pradesh,Bapatla,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.8695_74.6134,Jammu and Kashmir,Jammu,35.99999999999994,31.999999999999883,23.99999999999991,STABLE,FUTURE_CRITICAL
Jammu and Kashmir_32.8693_74.6885,Jammu and Kashmir,Jammu,6.122448979591855,4.761904761904779,2.0408163265306367,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.8813_74.708,Jammu and Kashmir,Jammu,26.923076923076895,17.788461538461487,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_31.8958_75.1625,Punjab,Gurdaspur,41.6666666666667,33.33333333333338,16.666666666666696,STABLE,FUTURE_CRITICAL
Andhra Pradesh_17.227_82.2285,Andhra Pradesh,Kakinada,26.865671641791046,24.21227197346599,18.905472636815922,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.1264_92.2525,Assam,Marigaon,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.8401_74.846,Jammu and Kashmir,Jammu,30.508474576271173,23.822975517890765,10.45197740112992,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_32.0125_75.0333,Punjab,Gurdaspur,33.33333333333333,25.92592592592591,11.111111111111105,STABLE,FUTURE_CRITICAL
Andhra Pradesh_13.9605_77.6761,Andhra Pradesh,Sri Sathya Sai,18.74999999999999,20.833333333333314,24.99999999999998,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.8331_74.577,Jammu and Kashmir,Jammu,29.999999999999982,22.222222222222232,6.666666666666643,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.8206_74.7166,Jammu and Kashmir,Jammu,7.692307692307732,0.8547008547009183,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_32.1639_75.5522,Punjab,Pathankot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_32.25_75.5222,Punjab,Pathankot,22.222222222222243,22.222222222222243,22.222222222222243,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.7907_74.7656,Jammu and Kashmir,Jammu,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_32.3292_75.6625,Punjab,Pathankot,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Punjab_32.3475_75.7531,Punjab,Pathankot,21.739130434782606,24.456521739130434,29.891304347826086,FUTURE_CRITICAL,STABLE
Jammu and Kashmir_32.633_74.883,Jammu and Kashmir,Jammu,9.523809523809534,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.6556_74.9517,Jammu and Kashmir,Samba,39.13043478260872,34.29951690821259,24.63768115942028,STABLE,FUTURE_CRITICAL
Rajasthan_23.3683_74.2792,Rajasthan,Banswara,19.999999999999996,14.642857142857135,3.9285714285714146,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.4167_74.3503,Rajasthan,Banswara,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.4958_74.1,Rajasthan,Banswara,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.4544_74.075,Rajasthan,Banswara,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_29.9872_77.8103,Uttarakhand,Haridwar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.6285_75.1502,Jammu and Kashmir,Samba,28.57142857142857,26.190476190476197,21.42857142857142,STABLE,FUTURE_CRITICAL
Telangana_17.4866_80.142,Telangana,Mahabubabad,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.5092_74.3844,Rajasthan,Banswara,3.57142857142857,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.5092_74.3775,Rajasthan,Banswara,36.84210526315789,32.330827067669176,23.308270676691723,STABLE,FUTURE_CRITICAL
Telangana_17.4427_77.7075,Telangana,Vikarabad,22.64150943396225,20.545073375262046,16.35220125786161,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_30.0644_78.2233,Uttarakhand,Dehradun,24.285714285714278,15.873015873015872,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.5822_75.5439,Jammu and Kashmir,Kathua,4.166666666666686,4.62962962962965,5.55555555555557,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.5854_74.9065,Jammu and Kashmir,Jammu,24.00000000000002,24.888888888888903,26.666666666666682,FUTURE_CRITICAL,STABLE
Jammu and Kashmir_32.6128_74.8639,Jammu and Kashmir,Jammu,33.333333333333336,30.555555555555568,24.99999999999999,STABLE,FUTURE_CRITICAL
Rajasthan_23.5361_74.6167,Rajasthan,Banswara,26.66666666666666,12.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.575_74.1167,Rajasthan,Banswara,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.15_90.05,Assam,Dhubri,42.22222222222219,34.999999999999986,20.555555555555493,STABLE,FUTURE_CRITICAL
Jammu and Kashmir_32.5565_75.6038,Jammu and Kashmir,Kathua,10.000000000000009,10.000000000000009,10.000000000000009,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.56_75.254,Jammu and Kashmir,Samba,9.756097560975618,5.420054200542035,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_17.4312_78.55,Telangana,Medchal Malkajgiri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.7153_74.2628,Rajasthan,Banswara,1.9230769230769384,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.775_74.8583,Rajasthan,Pratapgarh,7.142857142857128,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.7539_73.8478,Rajasthan,Dungarpur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.8333_73.6833,Rajasthan,Dungarpur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.8167_73.5667,Rajasthan,Dungarpur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_30.0936_77.8975,Uttarakhand,Haridwar,32.558139534883736,28.886168910648745,21.542227662178735,STABLE,FUTURE_CRITICAL
Jammu and Kashmir_32.5203_74.7986,Jammu and Kashmir,Jammu,9.999999999999964,8.124999999999982,4.374999999999929,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_30.0869_77.8811,Uttarakhand,Haridwar,33.33333333333335,25.925925925925963,11.11111111111114,STABLE,FUTURE_CRITICAL
Andhra Pradesh_17.1454_81.0098,Andhra Pradesh,Eluru,15.38461538461533,6.837606837606813,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.8417_73.5742,Rajasthan,Dungarpur,35.08771929824561,31.57894736842105,24.56140350877194,STABLE,FUTURE_CRITICAL
Rajasthan_23.8333_73.7208,Rajasthan,Dungarpur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.4872_75.2361,Jammu and Kashmir,Kathua,30.952380952380963,24.86772486772486,12.698412698412731,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.51_74.82,Jammu and Kashmir,Jammu,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_30.0833_77.9022,Uttarakhand,Haridwar,27.083333333333325,17.96875,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_17.3472_78.8197,Telangana,Yadadri Bhuvanagiri,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.9058_74.0708,Rajasthan,Dungarpur,9.302325581395344,0.996677740863805,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.8886_73.9008,Rajasthan,Dungarpur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_17.3403_78.5249,Telangana,Ranga Reddy,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.4686_75.2741,Jammu and Kashmir,Kathua,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.486_75.2043,Jammu and Kashmir,Samba,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.4878_75.1779,Jammu and Kashmir,Samba,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.96_74.4347,Rajasthan,Pratapgarh,1.3333333333333308,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.1108_81.6735,Andhra Pradesh,East Godavari,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.1007_82.2462,Andhra Pradesh,Kakinada,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.9_74.8125,Rajasthan,Pratapgarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.3953_75.4415,Jammu and Kashmir,Kathua,9.999999999999998,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.4447_75.3607,Jammu and Kashmir,Kathua,23.809523809523814,16.931216931216962,3.1746031746031633,FUTURE_CRITICAL,FUTURE_CRITICAL
Assam_26.1822_93.1469,Assam,Karbi Anglong,15.999999999999993,6.25,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_23.9833_73.6011,Rajasthan,Udaipur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.0242_74.8753,Rajasthan,Pratapgarh,8.43373493975903,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.0339_74.6586,Rajasthan,Pratapgarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.0333_74.9775,Rajasthan,Pratapgarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.0333_74.4583,Rajasthan,Pratapgarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_16.1996_80.5258,Andhra Pradesh,Guntur,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_30.7947_76.9164,Haryana,Panchkula,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Jammu and Kashmir_32.372_75.306,Jammu and Kashmir,Kathua,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_30.1722_78.2336,Uttarakhand,Dehradun,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_16.1847_80.6595,Andhra Pradesh,Bapatla,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.0353_74.7833,Rajasthan,Pratapgarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.075_74.575,Rajasthan,Pratapgarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.1283_74.0467,Rajasthan,Salumbar,3.9215686274509665,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Uttarakhand_30.3006_77.9533,Uttarakhand,Dehradun,13.793103448275868,14.310344827586208,15.344827586206911,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_30.6967_76.8733,Haryana,Panchkula,42.8571428571429,35.714285714285666,21.42857142857144,STABLE,FUTURE_CRITICAL
Haryana_30.7789_76.9381,Haryana,Panchkula,22.580645161290303,9.67741935483868,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_30.7392_76.9986,Haryana,Panchkula,14.28571428571429,10.714285714285731,3.5714285714286254,FUTURE_CRITICAL,FUTURE_CRITICAL
Haryana_30.8111_76.9194,Haryana,Panchkula,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.0925_74.4797,Rajasthan,Pratapgarh,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.1667_74.05,Rajasthan,Salumbar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.1719_73.9853,Rajasthan,Salumbar,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Andhra Pradesh_17.083_81.9065,Andhra Pradesh,East Godavari,0.0,0.0,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Telangana_17.289_77.7606,Telangana,Vikarabad,37.499999999999986,33.240740740740726,24.72222222222221,STABLE,FUTURE_CRITICAL
Haryana_30.5875_77.0222,Haryana,Panchkula,15.476190476190489,7.341269841269849,0.0,FUTURE_CRITICAL,FUTURE_CRITICAL
Rajasthan_24.2167_73.8667,Rajasthan,Salumbar,35.0,30.000000000000004,19.999999999999996,STABLE,FUTURE_CRITICAL
